region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Hertfordshire,2020-12-25,NA,forecast,1426,1496,450,939,1197,1333,1522,1706,2293,E10000015
Hertfordshire,2020-12-26,NA,forecast,1189,1270,457,715,970,1102,1289,1478,2070,E10000015
Hertfordshire,2020-12-27,NA,forecast,1296,1402,595,729,1015,1184,1420,1636,2414,E10000015
Hertfordshire,2020-12-28,NA,forecast,2226,2473,1261,1140,1704,2008,2465,2906,4553,E10000015
Hertfordshire,2020-12-29,NA,forecast,2069,2367,1420,995,1534,1840,2322,2790,4661,E10000015
Hertfordshire,2020-12-30,NA,forecast,2312,2717,1911,1021,1651,2027,2602,3197,5613,E10000015
Hertfordshire,2020-12-31,NA,forecast,2296,2827,2351,939,1621,2036,2626,3327,6128,E10000015
Hertfordshire,2021-01-01,NA,forecast,2285,2913,2755,876,1540,1983,2663,3396,6721,E10000015
Hertfordshire,2021-01-02,NA,forecast,1914,2543,2823,677,1247,1636,2260,2926,6143,E10000015
Hertfordshire,2021-01-03,NA,forecast,2081,2889,3846,682,1312,1749,2471,3223,7173,E10000015
Hillingdon,2020-12-21,NA,forecast,378,388,87,263,325,357,402,438,544,E09000017
Hillingdon,2020-12-22,NA,forecast,382,392,99,251,324,360,406,448,571,E09000017
Hillingdon,2020-12-23,NA,forecast,368,382,108,234,305,344,395,439,579,E09000017
Hillingdon,2020-12-24,NA,forecast,416,435,141,245,336,381,446,510,684,E09000017
Hillingdon,2020-12-25,NA,forecast,394,419,154,221,310,362,431,498,707,E09000017
Hillingdon,2020-12-26,NA,forecast,289,311,135,149,221,260,318,375,552,E09000017
Hillingdon,2020-12-27,NA,forecast,345,380,188,161,257,310,386,465,708,E09000017
Hillingdon,2020-12-28,NA,forecast,531,599,336,229,380,469,601,733,1197,E09000017
Hillingdon,2020-12-29,NA,forecast,531,611,384,206,362,459,605,752,1293,E09000017
Hillingdon,2020-12-30,NA,forecast,506,603,461,185,338,436,586,750,1325,E09000017
Hillingdon,2020-12-31,NA,forecast,567,701,606,185,362,485,665,867,1600,E09000017
Hillingdon,2021-01-01,NA,forecast,531,692,711,160,337,450,634,864,1652,E09000017
Hillingdon,2021-01-02,NA,forecast,392,522,594,106,234,325,472,648,1305,E09000017
Hillingdon,2021-01-03,NA,forecast,464,644,770,113,274,384,574,787,1718,E09000017
Hounslow,2020-12-21,NA,forecast,306,313,69,212,263,290,324,354,436,E09000018
Hounslow,2020-12-22,NA,forecast,300,307,77,196,253,281,318,350,444,E09000018
Hounslow,2020-12-23,NA,forecast,360,376,111,225,298,336,387,436,582,E09000018
Hounslow,2020-12-24,NA,forecast,376,395,131,222,302,347,405,466,635,E09000018
Hounslow,2020-12-25,NA,forecast,346,371,143,191,273,316,379,444,633,E09000018
Hounslow,2020-12-26,NA,forecast,267,290,126,133,202,241,299,354,512,E09000018
Hounslow,2020-12-27,NA,forecast,274,304,154,127,200,241,308,371,580,E09000018
Hounslow,2020-12-28,NA,forecast,446,509,297,185,309,391,505,631,1045,E09000018
Hounslow,2020-12-29,NA,forecast,427,500,329,164,288,372,493,624,1078,E09000018
Hounslow,2020-12-30,NA,forecast,524,633,476,180,335,447,609,790,1416,E09000018
Hounslow,2020-12-31,NA,forecast,538,675,574,170,333,453,637,852,1554,E09000018
Hounslow,2021-01-01,NA,forecast,500,655,650,140,301,414,601,810,1622,E09000018
Hounslow,2021-01-02,NA,forecast,383,520,589,97,218,312,466,651,1355,E09000018
Hounslow,2021-01-03,NA,forecast,394,562,773,88,214,315,484,693,1495,E09000018
Isle of Anglesey,2020-12-21,NA,forecast,5,8,10,1,3,4,7,10,24,W06000001
Isle of Anglesey,2020-12-22,NA,forecast,4,7,10,0,1,3,5,8,22,W06000001
Isle of Anglesey,2020-12-23,NA,forecast,7,15,30,0,3,5,9,14,55,W06000001
Isle of Anglesey,2020-12-24,NA,forecast,9,30,83,1,4,7,12,23,125,W06000001
Isle of Anglesey,2020-12-25,NA,forecast,8,48,246,0,3,6,11,24,167,W06000001
Isle of Anglesey,2020-12-26,NA,forecast,11,116,604,1,4,8,17,38,405,W06000001
Isle of Anglesey,2020-12-27,NA,forecast,10,201,1622,0,3,6,16,39,544,W06000001
Isle of Anglesey,2020-12-28,NA,forecast,12,518,3717,0,3,7,20,58,1187,W06000001
Isle of Anglesey,2020-12-29,NA,forecast,8,722,6651,0,2,5,14,45,1326,W06000001
Isle of Anglesey,2020-12-30,NA,forecast,14,2918,28030,0,3,8,27,90,3707,W06000001
Isle of Anglesey,2020-12-31,NA,forecast,19,10238,136359,0,4,10,37,149,8566,W06000001
Isle of Anglesey,2021-01-01,NA,forecast,18,21672,320972,0,3,9,38,161,12826,W06000001
Isle of Anglesey,2021-01-02,NA,forecast,24,61607,795430,0,4,12,54,261,29601,W06000001
Isle of Anglesey,2021-01-03,NA,forecast,23,107196,1391145,0,3,10,51,281,43631,W06000001
Isle of Wight,2020-12-21,NA,forecast,95,107,57,40,69,85,107,131,205,E06000046
Isle of Wight,2020-12-22,NA,forecast,100,118,79,38,68,86,114,145,252,E06000046
Isle of Wight,2020-12-23,NA,forecast,134,173,147,47,87,114,158,211,411,E06000046
Isle of Wight,2020-12-24,NA,forecast,171,242,280,51,103,141,209,283,645,E06000046
Isle of Wight,2020-12-25,NA,forecast,180,292,409,45,100,145,226,328,860,E06000046
Isle of Wight,2020-12-26,NA,forecast,187,344,617,37,96,146,242,371,1060,E06000046
Isle of Wight,2020-12-27,NA,forecast,26,56,123,3,12,20,35,56,183,E06000046
Isle of Wight,2020-12-28,NA,forecast,641,1810,5683,83,280,469,886,1565,5947,E06000046
Isle of Wight,2020-12-29,NA,forecast,670,2474,10704,66,260,474,987,1802,7738,E06000046
Isle of Wight,2020-12-30,NA,forecast,933,4420,22267,72,319,632,1415,2696,12854,E06000046
Isle of Wight,2020-12-31,NA,forecast,1172,7338,42196,78,370,771,1830,3674,21038,E06000046
Isle of Wight,2021-01-01,NA,forecast,1220,11351,88122,64,359,786,2008,4267,27720,E06000046
Isle of Wight,2021-01-02,NA,forecast,1268,15131,133734,53,348,788,2155,4819,36917,E06000046
Isle of Wight,2021-01-03,NA,forecast,178,2897,27327,5,43,106,312,732,6125,E06000046
Islington,2020-12-21,NA,forecast,272,279,62,194,236,257,286,314,388,E09000019
Islington,2020-12-22,NA,forecast,234,243,64,157,197,219,249,277,359,E09000019
Islington,2020-12-23,NA,forecast,228,241,76,145,189,213,246,278,383,E09000019
Islington,2020-12-24,NA,forecast,217,234,89,128,173,198,238,275,398,E09000019
Islington,2020-12-25,NA,forecast,198,220,99,108,152,180,220,262,411,E09000019
Islington,2020-12-26,NA,forecast,131,151,82,66,96,116,150,185,300,E09000019
Islington,2020-12-27,NA,forecast,110,132,84,50,78,96,127,162,284,E09000019
Islington,2020-12-28,NA,forecast,196,249,194,82,132,167,231,305,565,E09000019
Islington,2020-12-29,NA,forecast,163,218,189,64,105,138,197,265,536,E09000019
Islington,2020-12-30,NA,forecast,154,222,246,55,95,128,191,270,580,E09000019
Islington,2020-12-31,NA,forecast,144,221,283,49,86,118,179,263,620,E09000019
Islington,2021-01-01,NA,forecast,129,215,350,41,74,105,168,245,622,E09000019
Islington,2021-01-02,NA,forecast,85,155,299,25,47,67,112,172,459,E09000019
Islington,2021-01-03,NA,forecast,72,142,358,20,38,56,94,153,456,E09000019
Kensington and Chelsea,2020-12-21,NA,forecast,138,144,44,83,113,128,149,169,224,E09000020
Kensington and Chelsea,2020-12-22,NA,forecast,126,133,48,70,99,115,137,158,223,E09000020
Kensington and Chelsea,2020-12-23,NA,forecast,129,139,57,67,98,117,144,168,246,E09000020
Kensington and Chelsea,2020-12-24,NA,forecast,131,144,66,63,97,116,147,175,271,E09000020
Kensington and Chelsea,2020-12-25,NA,forecast,129,145,78,56,91,113,146,180,288,E09000020
Kensington and Chelsea,2020-12-26,NA,forecast,90,106,66,36,61,77,105,134,229,E09000020
Kensington and Chelsea,2020-12-27,NA,forecast,87,105,75,30,56,74,103,134,242,E09000020
Kensington and Chelsea,2020-12-28,NA,forecast,165,211,186,50,101,137,201,270,511,E09000020
Kensington and Chelsea,2020-12-29,NA,forecast,146,200,206,40,85,118,182,256,531,E09000020
Kensington and Chelsea,2020-12-30,NA,forecast,147,214,236,37,83,118,186,272,602,E09000020
Kensington and Chelsea,2020-12-31,NA,forecast,148,230,291,33,79,117,191,293,675,E09000020
Kensington and Chelsea,2021-01-01,NA,forecast,146,239,344,29,72,111,192,299,718,E09000020
Kensington and Chelsea,2021-01-02,NA,forecast,103,183,391,18,48,77,140,222,562,E09000020
Kensington and Chelsea,2021-01-03,NA,forecast,98,193,628,15,43,72,132,223,633,E09000020
Kent,2020-12-21,NA,forecast,1870,1893,280,1484,1695,1799,1941,2066,2390,E10000016
Kent,2020-12-22,NA,forecast,1459,1482,254,1110,1303,1398,1519,1634,1921,E10000016
Kent,2020-12-23,NA,forecast,1472,1505,300,1081,1292,1396,1548,1683,2048,E10000016
Kent,2020-12-24,NA,forecast,1320,1355,307,921,1134,1243,1403,1541,1897,E10000016
Kent,2020-12-25,NA,forecast,1214,1256,333,801,1022,1139,1293,1435,1867,E10000016
Kent,2020-12-26,NA,forecast,815,858,261,511,675,763,882,998,1342,E10000016
Kent,2020-12-27,NA,forecast,740,786,274,441,593,683,804,916,1292,E10000016
Kent,2020-12-28,NA,forecast,1260,1358,538,701,979,1148,1380,1619,2359,E10000016
Kent,2020-12-29,NA,forecast,956,1054,477,504,736,865,1055,1271,1907,E10000016
Kent,2020-12-30,NA,forecast,952,1076,549,480,716,861,1064,1291,2062,E10000016
Kent,2020-12-31,NA,forecast,842,967,537,395,612,747,944,1179,1968,E10000016
Kent,2021-01-01,NA,forecast,771,907,562,347,546,676,879,1105,1896,E10000016
Kent,2021-01-02,NA,forecast,518,627,433,221,357,451,598,759,1379,E10000016
Kent,2021-01-03,NA,forecast,469,580,446,186,311,401,540,699,1338,E10000016
"Kingston upon Hull, City of",2020-12-21,NA,forecast,128,131,28,91,112,122,135,147,181,E06000010
"Kingston upon Hull, City of",2020-12-22,NA,forecast,118,121,30,78,101,111,125,138,174,E06000010
"Kingston upon Hull, City of",2020-12-23,NA,forecast,119,124,37,76,99,111,128,144,190,E06000010
"Kingston upon Hull, City of",2020-12-24,NA,forecast,108,115,41,65,87,99,116,134,192,E06000010
"Kingston upon Hull, City of",2020-12-25,NA,forecast,115,125,55,64,90,106,126,147,221,E06000010
"Kingston upon Hull, City of",2020-12-26,NA,forecast,89,100,56,45,67,81,99,119,191,E06000010
"Kingston upon Hull, City of",2020-12-27,NA,forecast,78,90,75,37,57,69,88,108,183,E06000010
"Kingston upon Hull, City of",2020-12-28,NA,forecast,150,185,215,66,107,132,171,219,395,E06000010
"Kingston upon Hull, City of",2020-12-29,NA,forecast,138,178,259,55,95,120,160,207,413,E06000010
"Kingston upon Hull, City of",2020-12-30,NA,forecast,139,195,603,51,92,117,164,216,461,E06000010
"Kingston upon Hull, City of",2020-12-31,NA,forecast,124,188,816,42,79,105,148,203,464,E06000010
"Kingston upon Hull, City of",2021-01-01,NA,forecast,132,224,1430,42,81,109,162,227,544,E06000010
"Kingston upon Hull, City of",2021-01-02,NA,forecast,104,207,2324,29,61,85,127,183,487,E06000010
"Kingston upon Hull, City of",2021-01-03,NA,forecast,90,217,3457,23,50,72,113,167,477,E06000010
Kingston upon Thames,2020-12-21,NA,forecast,148,155,49,89,121,138,159,181,243,E09000021
Kingston upon Thames,2020-12-22,NA,forecast,137,146,52,80,110,126,150,172,242,E09000021
Kingston upon Thames,2020-12-23,NA,forecast,143,154,62,77,111,130,157,185,273,E09000021
Kingston upon Thames,2020-12-24,NA,forecast,129,143,64,65,97,115,145,175,263,E09000021
Kingston upon Thames,2020-12-25,NA,forecast,104,117,60,48,75,91,118,146,230,E09000021
Kingston upon Thames,2020-12-26,NA,forecast,90,105,61,37,62,79,105,132,222,E09000021
Kingston upon Thames,2020-12-27,NA,forecast,77,93,61,29,50,65,92,121,211,E09000021
Kingston upon Thames,2020-12-28,NA,forecast,119,150,113,41,73,98,144,194,357,E09000021
Kingston upon Thames,2020-12-29,NA,forecast,109,144,124,34,65,89,135,184,360,E09000021
Kingston upon Thames,2020-12-30,NA,forecast,112,156,147,32,64,90,141,203,416,E09000021
Kingston upon Thames,2020-12-31,NA,forecast,101,149,159,26,54,79,129,191,416,E09000021
Kingston upon Thames,2021-01-01,NA,forecast,79,125,157,19,41,62,105,161,364,E09000021
Kingston upon Thames,2021-01-02,NA,forecast,69,116,165,15,34,52,91,145,359,E09000021
Kingston upon Thames,2021-01-03,NA,forecast,57,105,170,11,27,43,80,130,329,E09000021
Kirklees,2020-12-21,NA,forecast,116,117,21,86,103,110,121,130,154,E08000034
Kirklees,2020-12-22,NA,forecast,112,114,22,81,99,107,117,127,152,E08000034
Kirklees,2020-12-23,NA,forecast,113,115,25,79,98,107,119,129,159,E08000034
Kirklees,2020-12-24,NA,forecast,109,112,27,73,93,102,115,128,160,E08000034
Kirklees,2020-12-25,NA,forecast,100,104,29,65,84,94,107,119,156,E08000034
Kirklees,2020-12-26,NA,forecast,89,93,30,53,72,81,95,108,145,E08000034
Kirklees,2020-12-27,NA,forecast,84,89,32,49,68,77,90,104,143,E08000034
Kirklees,2020-12-28,NA,forecast,123,131,54,67,96,112,133,154,225,E08000034
Kirklees,2020-12-29,NA,forecast,118,130,62,62,92,107,131,154,232,E08000034
Kirklees,2020-12-30,NA,forecast,118,133,73,58,90,107,132,156,253,E08000034
Kirklees,2020-12-31,NA,forecast,115,131,82,53,85,102,128,156,262,E08000034
Kirklees,2021-01-01,NA,forecast,105,124,89,46,76,93,119,148,255,E08000034
Kirklees,2021-01-02,NA,forecast,92,112,94,38,64,82,105,131,246,E08000034
Kirklees,2021-01-03,NA,forecast,89,109,106,34,61,76,101,128,244,E08000034
Knowsley,2020-12-21,NA,forecast,52,53,14,33,43,48,55,62,78,E08000011
Knowsley,2020-12-22,NA,forecast,51,53,16,31,42,47,55,62,81,E08000011
Knowsley,2020-12-23,NA,forecast,55,57,19,31,44,51,59,67,91,E08000011
Knowsley,2020-12-24,NA,forecast,59,62,24,33,46,53,64,74,105,E08000011
Knowsley,2020-12-25,NA,forecast,56,60,26,29,43,50,62,72,107,E08000011
Knowsley,2020-12-26,NA,forecast,48,53,26,23,36,43,54,64,102,E08000011
Knowsley,2020-12-27,NA,forecast,50,58,34,23,37,45,56,70,116,E08000011
Knowsley,2020-12-28,NA,forecast,92,110,75,39,65,80,105,132,238,E08000011
Knowsley,2020-12-29,NA,forecast,90,112,89,37,62,79,104,135,253,E08000011
Knowsley,2020-12-30,NA,forecast,98,126,115,36,65,83,115,150,293,E08000011
Knowsley,2020-12-31,NA,forecast,105,142,150,35,68,88,123,166,349,E08000011
Knowsley,2021-01-01,NA,forecast,100,142,172,32,61,83,119,164,379,E08000011
Knowsley,2021-01-02,NA,forecast,87,131,181,25,51,71,105,147,359,E08000011
Knowsley,2021-01-03,NA,forecast,89,147,245,24,53,73,112,160,419,E08000011
Lambeth,2020-12-21,NA,forecast,404,414,93,280,350,383,427,467,580,E09000022
Lambeth,2020-12-22,NA,forecast,350,364,97,233,295,329,374,416,542,E09000022
Lambeth,2020-12-23,NA,forecast,354,373,115,226,293,328,381,431,592,E09000022
Lambeth,2020-12-24,NA,forecast,358,386,137,217,292,332,389,454,634,E09000022
Lambeth,2020-12-25,NA,forecast,347,377,158,192,268,315,381,449,670,E09000022
Lambeth,2020-12-26,NA,forecast,209,236,115,110,159,189,234,283,444,E09000022
Lambeth,2020-12-27,NA,forecast,180,208,120,86,130,157,204,254,422,E09000022
Lambeth,2020-12-28,NA,forecast,337,404,258,147,234,294,389,494,875,E09000022
Lambeth,2020-12-29,NA,forecast,285,357,270,114,192,243,332,437,828,E09000022
Lambeth,2020-12-30,NA,forecast,280,368,309,105,181,236,331,455,899,E09000022
Lambeth,2020-12-31,NA,forecast,281,389,372,98,174,231,336,477,1032,E09000022
Lambeth,2021-01-01,NA,forecast,270,391,446,85,161,220,326,462,1066,E09000022
Lambeth,2021-01-02,NA,forecast,165,254,319,48,94,132,203,291,721,E09000022
Lambeth,2021-01-03,NA,forecast,139,228,321,37,75,109,174,260,675,E09000022
Lancashire,2020-12-21,NA,forecast,565,568,68,463,520,549,581,611,685,E10000017
Lancashire,2020-12-22,NA,forecast,526,530,70,421,482,508,544,574,651,E10000017
Lancashire,2020-12-23,NA,forecast,526,531,80,409,476,506,545,581,675,E10000017
Lancashire,2020-12-24,NA,forecast,500,507,87,379,447,479,522,560,664,E10000017
Lancashire,2020-12-25,NA,forecast,486,495,97,353,428,463,509,555,667,E10000017
Lancashire,2020-12-26,NA,forecast,391,401,90,274,337,370,414,455,561,E10000017
Lancashire,2020-12-27,NA,forecast,408,419,105,273,344,383,433,477,609,E10000017
Lancashire,2020-12-28,NA,forecast,652,682,199,420,543,607,702,791,1032,E10000017
Lancashire,2020-12-29,NA,forecast,608,640,207,373,496,564,658,749,1004,E10000017
Lancashire,2020-12-30,NA,forecast,606,643,237,350,481,554,657,757,1053,E10000017
Lancashire,2020-12-31,NA,forecast,575,621,250,319,449,528,633,739,1062,E10000017
Lancashire,2021-01-01,NA,forecast,562,613,276,292,430,507,617,729,1094,E10000017
Lancashire,2021-01-02,NA,forecast,450,499,246,228,337,401,502,605,910,E10000017
Lancashire,2021-01-03,NA,forecast,468,527,281,225,344,415,523,639,1020,E10000017
Leeds,2020-12-21,NA,forecast,258,263,47,193,230,247,270,291,345,E08000035
Leeds,2020-12-22,NA,forecast,256,264,59,183,223,243,270,295,369,E08000035
Leeds,2020-12-23,NA,forecast,278,293,86,189,237,262,295,329,446,E08000035
Leeds,2020-12-24,NA,forecast,278,304,124,180,230,259,301,345,512,E08000035
Leeds,2020-12-25,NA,forecast,283,324,175,172,227,260,310,366,587,E08000035
Leeds,2020-12-26,NA,forecast,235,286,207,135,185,215,264,319,576,E08000035
Leeds,2020-12-27,NA,forecast,247,317,310,131,184,218,275,343,706,E08000035
Leeds,2020-12-28,NA,forecast,422,595,803,207,308,371,485,619,1397,E08000035
Leeds,2020-12-29,NA,forecast,424,664,1226,193,299,367,492,656,1724,E08000035
Leeds,2020-12-30,NA,forecast,459,821,2022,197,315,395,542,749,2170,E08000035
Leeds,2020-12-31,NA,forecast,464,948,2919,183,305,390,559,796,2637,E08000035
Leeds,2021-01-01,NA,forecast,476,1159,4718,171,298,395,583,856,3179,E08000035
Leeds,2021-01-02,NA,forecast,399,1221,6621,134,243,327,492,756,3133,E08000035
Leeds,2021-01-03,NA,forecast,414,1527,9436,132,245,335,529,816,3742,E08000035
Leicester,2020-12-21,NA,forecast,192,195,41,134,166,182,203,221,267,E06000016
Leicester,2020-12-22,NA,forecast,180,185,44,122,154,170,191,210,263,E06000016
Leicester,2020-12-23,NA,forecast,193,199,52,128,163,181,205,227,292,E06000016
Leicester,2020-12-24,NA,forecast,184,191,56,115,153,172,197,221,286,E06000016
Leicester,2020-12-25,NA,forecast,165,174,57,99,134,154,179,203,276,E06000016
Leicester,2020-12-26,NA,forecast,138,146,53,76,110,127,150,173,240,E06000016
Leicester,2020-12-27,NA,forecast,140,149,65,73,106,126,153,179,254,E06000016
Leicester,2020-12-28,NA,forecast,216,236,117,107,164,195,240,284,430,E06000016
Leicester,2020-12-29,NA,forecast,202,225,136,93,150,181,224,272,421,E06000016
Leicester,2020-12-30,NA,forecast,217,248,187,96,156,192,246,303,489,E06000016
Leicester,2020-12-31,NA,forecast,209,242,215,84,145,180,238,295,502,E06000016
Leicester,2021-01-01,NA,forecast,188,226,293,72,127,163,216,273,485,E06000016
Leicester,2021-01-02,NA,forecast,156,194,375,54,102,134,181,233,422,E06000016
Leicester,2021-01-03,NA,forecast,156,200,328,51,100,133,184,244,454,E06000016
Leicestershire,2020-12-21,NA,forecast,318,328,72,226,278,302,336,369,457,E10000018
Leicestershire,2020-12-22,NA,forecast,277,288,79,183,232,258,297,329,428,E10000018
Leicestershire,2020-12-23,NA,forecast,305,327,118,189,249,282,330,376,546,E10000018
Leicestershire,2020-12-24,NA,forecast,310,349,174,178,243,283,342,406,639,E10000018
Leicestershire,2020-12-25,NA,forecast,315,376,259,168,236,282,354,433,769,E10000018
Leicestershire,2020-12-26,NA,forecast,278,358,327,131,202,246,320,406,799,E10000018
Leicestershire,2020-12-27,NA,forecast,279,401,553,121,194,241,329,436,972,E10000018
Leicestershire,2020-12-28,NA,forecast,496,793,1614,189,320,417,585,805,2096,E10000018
Leicestershire,2020-12-29,NA,forecast,422,804,2194,150,265,353,510,758,2290,E10000018
Leicestershire,2020-12-30,NA,forecast,468,1047,3725,144,275,378,581,880,2985,E10000018
Leicestershire,2020-12-31,NA,forecast,480,1313,6606,132,267,385,615,975,3644,E10000018
Leicestershire,2021-01-01,NA,forecast,488,1803,13504,122,258,386,639,1022,4494,E10000018
Leicestershire,2021-01-02,NA,forecast,428,2126,23137,94,215,328,577,998,4883,E10000018
Leicestershire,2021-01-03,NA,forecast,434,2960,35243,83,207,329,599,1085,5872,E10000018
Lewisham,2020-12-21,NA,forecast,352,363,78,254,308,336,371,406,509,E09000023
Lewisham,2020-12-22,NA,forecast,279,288,69,191,241,264,296,327,411,E09000023
Lewisham,2020-12-23,NA,forecast,298,311,89,190,249,278,320,356,476,E09000023
Lewisham,2020-12-24,NA,forecast,266,284,97,162,217,246,287,330,467,E09000023
Lewisham,2020-12-25,NA,forecast,258,281,111,150,204,236,286,334,486,E09000023
Lewisham,2020-12-26,NA,forecast,168,188,84,91,131,153,188,226,348,E09000023
Lewisham,2020-12-27,NA,forecast,137,156,80,68,101,122,153,188,307,E09000023
Lewisham,2020-12-28,NA,forecast,272,320,192,123,190,238,311,390,697,E09000023
Lewisham,2020-12-29,NA,forecast,206,254,173,87,144,182,241,312,571,E09000023
Lewisham,2020-12-30,NA,forecast,215,276,215,85,145,185,254,337,660,E09000023
Lewisham,2020-12-31,NA,forecast,191,254,213,70,124,162,229,311,653,E09000023
Lewisham,2021-01-01,NA,forecast,185,257,245,64,116,154,225,309,690,E09000023
Lewisham,2021-01-02,NA,forecast,120,175,190,38,71,98,148,208,485,E09000023
Lewisham,2021-01-03,NA,forecast,97,150,183,28,56,79,121,173,443,E09000023
Lincolnshire,2020-12-21,NA,forecast,402,409,86,281,349,382,424,461,559,E10000019
Lincolnshire,2020-12-22,NA,forecast,347,354,80,241,299,327,365,401,499,E10000019
Lincolnshire,2020-12-23,NA,forecast,340,348,86,225,288,321,361,398,501,E10000019
Lincolnshire,2020-12-24,NA,forecast,337,347,94,215,283,315,359,397,515,E10000019
