region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Hertfordshire,2021-01-07,NA,forecast,1728,2271,3969,728,1210,1509,2007,2565,4953,E10000015
Hertfordshire,2021-01-08,NA,forecast,1562,2173,4944,611,1056,1357,1834,2420,4870,E10000015
Hertfordshire,2021-01-09,NA,forecast,1367,2008,5514,490,889,1160,1616,2186,4629,E10000015
Hertfordshire,2021-01-10,NA,forecast,1410,2264,9035,480,912,1193,1689,2321,5240,E10000015
Hillingdon,2020-12-28,NA,forecast,494,506,117,337,422,468,522,576,711,E09000017
Hillingdon,2020-12-29,NA,forecast,471,486,121,317,403,443,500,555,704,E09000017
Hillingdon,2020-12-30,NA,forecast,427,445,127,273,356,400,457,511,676,E09000017
Hillingdon,2020-12-31,NA,forecast,447,472,154,273,365,415,480,549,760,E09000017
Hillingdon,2021-01-01,NA,forecast,389,416,155,224,312,359,423,487,700,E09000017
Hillingdon,2021-01-02,NA,forecast,312,340,146,169,242,284,342,401,607,E09000017
Hillingdon,2021-01-03,NA,forecast,346,382,180,177,261,310,383,457,708,E09000017
Hillingdon,2021-01-04,NA,forecast,503,581,334,246,368,450,566,702,1169,E09000017
Hillingdon,2021-01-05,NA,forecast,473,562,361,215,339,414,542,682,1205,E09000017
Hillingdon,2021-01-06,NA,forecast,429,524,385,177,293,373,493,629,1189,E09000017
Hillingdon,2021-01-07,NA,forecast,444,567,486,174,304,385,518,671,1322,E09000017
Hillingdon,2021-01-08,NA,forecast,384,515,513,141,253,329,454,598,1272,E09000017
Hillingdon,2021-01-09,NA,forecast,306,431,557,104,193,256,366,490,1100,E09000017
Hillingdon,2021-01-10,NA,forecast,338,493,683,105,206,281,406,559,1325,E09000017
Hounslow,2020-12-28,NA,forecast,396,408,108,255,331,370,423,472,600,E09000018
Hounslow,2020-12-29,NA,forecast,371,386,113,233,307,346,397,449,594,E09000018
Hounslow,2020-12-30,NA,forecast,402,423,139,238,325,371,435,497,689,E09000018
Hounslow,2020-12-31,NA,forecast,404,427,153,229,320,371,437,504,714,E09000018
Hounslow,2021-01-01,NA,forecast,335,366,152,182,261,306,372,437,649,E09000018
Hounslow,2021-01-02,NA,forecast,278,307,143,142,211,252,307,365,556,E09000018
Hounslow,2021-01-03,NA,forecast,265,303,162,130,198,237,298,365,595,E09000018
Hounslow,2021-01-04,NA,forecast,410,478,298,180,291,359,462,578,999,E09000018
Hounslow,2021-01-05,NA,forecast,378,460,333,155,263,329,434,549,1011,E09000018
Hounslow,2021-01-06,NA,forecast,405,513,418,159,274,353,473,624,1199,E09000018
Hounslow,2021-01-07,NA,forecast,411,530,494,141,260,346,482,633,1273,E09000018
Hounslow,2021-01-08,NA,forecast,334,466,519,113,212,282,398,543,1194,E09000018
Hounslow,2021-01-09,NA,forecast,273,401,498,87,170,230,329,458,1069,E09000018
Hounslow,2021-01-10,NA,forecast,264,403,601,76,157,215,321,454,1103,E09000018
Isle of Anglesey,2020-12-28,NA,forecast,9,13,15,1,5,7,12,17,39,W06000001
Isle of Anglesey,2020-12-29,NA,forecast,7,12,18,0,3,6,9,14,37,W06000001
Isle of Anglesey,2020-12-30,NA,forecast,10,18,32,1,4,7,13,20,59,W06000001
Isle of Anglesey,2020-12-31,NA,forecast,16,37,82,2,7,12,21,35,129,W06000001
Isle of Anglesey,2021-01-01,NA,forecast,14,42,134,1,6,10,19,32,142,W06000001
Isle of Anglesey,2021-01-02,NA,forecast,18,93,700,2,7,13,26,48,301,W06000001
Isle of Anglesey,2021-01-03,NA,forecast,20,136,976,2,7,13,27,54,344,W06000001
Isle of Anglesey,2021-01-04,NA,forecast,19,321,5377,1,7,13,28,64,614,W06000001
Isle of Anglesey,2021-01-05,NA,forecast,15,383,4980,1,5,10,22,53,621,W06000001
Isle of Anglesey,2021-01-06,NA,forecast,19,1086,21298,1,6,13,31,79,1267,W06000001
Isle of Anglesey,2021-01-07,NA,forecast,32,2839,41287,2,9,19,53,152,2795,W06000001
Isle of Anglesey,2021-01-08,NA,forecast,26,4329,69200,1,7,15,45,135,3552,W06000001
Isle of Anglesey,2021-01-09,NA,forecast,36,14950,319282,2,10,21,63,206,6283,W06000001
Isle of Anglesey,2021-01-10,NA,forecast,37,30934,824474,1,9,21,70,230,10239,W06000001
Isle of Wight,2020-12-28,NA,forecast,93,108,67,34,63,81,107,134,227,E06000046
Isle of Wight,2020-12-29,NA,forecast,76,92,67,27,52,66,88,114,208,E06000046
Isle of Wight,2020-12-30,NA,forecast,75,96,76,25,48,63,90,118,228,E06000046
Isle of Wight,2020-12-31,NA,forecast,69,95,97,22,43,58,83,115,243,E06000046
Isle of Wight,2021-01-01,NA,forecast,48,72,95,13,28,39,59,84,205,E06000046
Isle of Wight,2021-01-02,NA,forecast,45,73,108,12,26,37,56,81,213,E06000046
Isle of Wight,2021-01-03,NA,forecast,9,16,26,1,5,7,11,17,48,E06000046
Isle of Wight,2021-01-04,NA,forecast,80,182,512,17,42,62,104,173,572,E06000046
Isle of Wight,2021-01-05,NA,forecast,63,178,669,12,31,48,86,142,553,E06000046
Isle of Wight,2021-01-06,NA,forecast,61,198,814,10,28,46,83,145,641,E06000046
Isle of Wight,2021-01-07,NA,forecast,57,252,1685,9,25,40,80,146,706,E06000046
Isle of Wight,2021-01-08,NA,forecast,38,229,1813,5,16,27,55,105,597,E06000046
Isle of Wight,2021-01-09,NA,forecast,36,285,2850,5,14,25,53,104,631,E06000046
Isle of Wight,2021-01-10,NA,forecast,7,71,787,0,2,4,10,21,145,E06000046
Islington,2020-12-28,NA,forecast,318,334,105,193,259,295,345,391,523,E09000019
Islington,2020-12-29,NA,forecast,296,316,120,172,237,271,323,370,526,E09000019
Islington,2020-12-30,NA,forecast,283,316,179,155,218,257,312,367,572,E09000019
Islington,2020-12-31,NA,forecast,276,333,306,140,210,250,307,374,659,E09000019
Islington,2021-01-01,NA,forecast,260,354,606,124,191,232,295,368,738,E09000019
Islington,2021-01-02,NA,forecast,210,347,1218,93,150,186,240,306,749,E09000019
Islington,2021-01-03,NA,forecast,196,427,2802,83,136,169,228,300,851,E09000019
Islington,2021-01-04,NA,forecast,322,1040,9857,123,215,276,384,527,1847,E09000019
Islington,2021-01-05,NA,forecast,298,1663,24690,103,189,250,360,510,2107,E09000019
Islington,2021-01-06,NA,forecast,281,2867,51993,90,171,233,349,515,2390,E09000019
Islington,2021-01-07,NA,forecast,274,6609,161010,82,160,221,344,531,2906,E09000019
Islington,2021-01-08,NA,forecast,257,12036,291868,70,145,204,325,531,3576,E09000019
Islington,2021-01-09,NA,forecast,206,23939,684927,52,112,162,268,456,3656,E09000019
Islington,2021-01-10,NA,forecast,191,51549,1713082,45,100,148,253,444,4039,E09000019
Kensington and Chelsea,2020-12-28,NA,forecast,147,155,53,85,118,135,160,184,252,E09000020
Kensington and Chelsea,2020-12-29,NA,forecast,126,134,51,70,100,115,137,159,231,E09000020
Kensington and Chelsea,2020-12-30,NA,forecast,122,131,55,63,94,110,133,156,233,E09000020
Kensington and Chelsea,2020-12-31,NA,forecast,114,127,61,56,85,103,129,152,237,E09000020
Kensington and Chelsea,2021-01-01,NA,forecast,95,109,61,44,69,84,109,135,221,E09000020
Kensington and Chelsea,2021-01-02,NA,forecast,74,87,56,32,53,66,85,105,187,E09000020
Kensington and Chelsea,2021-01-03,NA,forecast,73,90,67,29,51,64,85,109,199,E09000020
Kensington and Chelsea,2021-01-04,NA,forecast,121,160,152,46,81,104,144,190,377,E09000020
Kensington and Chelsea,2021-01-05,NA,forecast,104,143,161,35,66,88,123,167,353,E09000020
Kensington and Chelsea,2021-01-06,NA,forecast,97,144,205,32,59,80,117,160,391,E09000020
Kensington and Chelsea,2021-01-07,NA,forecast,91,144,246,27,53,74,111,160,397,E09000020
Kensington and Chelsea,2021-01-08,NA,forecast,76,133,291,20,43,61,95,139,390,E09000020
Kensington and Chelsea,2021-01-09,NA,forecast,58,111,282,15,32,47,74,112,319,E09000020
Kensington and Chelsea,2021-01-10,NA,forecast,58,127,424,14,31,45,74,114,356,E09000020
Kent,2020-12-28,NA,forecast,1956,1996,458,1328,1674,1845,2070,2278,2796,E10000016
Kent,2020-12-29,NA,forecast,1625,1665,423,1073,1366,1524,1720,1896,2417,E10000016
Kent,2020-12-30,NA,forecast,1633,1715,511,1074,1371,1527,1745,1964,2607,E10000016
Kent,2020-12-31,NA,forecast,1484,1590,599,939,1228,1384,1600,1824,2552,E10000016
Kent,2021-01-01,NA,forecast,1341,1477,703,809,1098,1238,1461,1703,2470,E10000016
Kent,2021-01-02,NA,forecast,1044,1177,740,604,830,957,1142,1337,2062,E10000016
Kent,2021-01-03,NA,forecast,1010,1189,978,568,790,918,1120,1348,2175,E10000016
Kent,2021-01-04,NA,forecast,1706,2147,2835,889,1293,1526,1919,2335,4109,E10000016
Kent,2021-01-05,NA,forecast,1411,1891,3535,695,1037,1249,1599,2011,3753,E10000016
Kent,2021-01-06,NA,forecast,1408,2108,6234,674,1025,1249,1606,2067,4248,E10000016
Kent,2021-01-07,NA,forecast,1289,2106,8109,576,900,1118,1486,1958,4250,E10000016
Kent,2021-01-08,NA,forecast,1158,2178,11643,483,780,993,1363,1822,4376,E10000016
Kent,2021-01-09,NA,forecast,892,2088,17885,360,593,764,1063,1435,3660,E10000016
Kent,2021-01-10,NA,forecast,857,2525,30560,325,557,726,1037,1464,3996,E10000016
"Kingston upon Hull, City of",2020-12-28,NA,forecast,111,114,28,73,94,105,118,131,163,E06000010
"Kingston upon Hull, City of",2020-12-29,NA,forecast,97,100,28,61,81,91,103,115,151,E06000010
"Kingston upon Hull, City of",2020-12-30,NA,forecast,87,92,30,53,71,81,94,107,146,E06000010
"Kingston upon Hull, City of",2020-12-31,NA,forecast,75,81,32,44,61,70,82,95,137,E06000010
"Kingston upon Hull, City of",2021-01-01,NA,forecast,73,81,37,40,57,67,80,94,145,E06000010
"Kingston upon Hull, City of",2021-01-02,NA,forecast,61,69,42,31,46,55,67,81,131,E06000010
"Kingston upon Hull, City of",2021-01-03,NA,forecast,52,62,47,25,38,46,58,72,127,E06000010
"Kingston upon Hull, City of",2021-01-04,NA,forecast,92,117,108,42,65,82,105,134,260,E06000010
"Kingston upon Hull, City of",2021-01-05,NA,forecast,80,108,132,34,56,71,93,119,253,E06000010
"Kingston upon Hull, City of",2021-01-06,NA,forecast,72,105,200,28,48,62,84,113,254,E06000010
"Kingston upon Hull, City of",2021-01-07,NA,forecast,61,100,278,23,41,52,73,101,247,E06000010
"Kingston upon Hull, City of",2021-01-08,NA,forecast,60,106,386,21,38,50,72,101,272,E06000010
"Kingston upon Hull, City of",2021-01-09,NA,forecast,50,101,585,16,30,41,61,88,255,E06000010
"Kingston upon Hull, City of",2021-01-10,NA,forecast,42,99,714,12,25,34,53,77,254,E06000010
Kingston upon Thames,2020-12-28,NA,forecast,188,195,57,118,155,175,201,226,300,E09000021
Kingston upon Thames,2020-12-29,NA,forecast,184,192,61,111,148,169,197,225,302,E09000021
Kingston upon Thames,2020-12-30,NA,forecast,192,202,73,109,153,177,207,237,329,E09000021
Kingston upon Thames,2020-12-31,NA,forecast,172,188,85,94,135,156,189,221,329,E09000021
Kingston upon Thames,2021-01-01,NA,forecast,128,144,82,65,98,116,143,169,266,E09000021
Kingston upon Thames,2021-01-02,NA,forecast,127,146,109,61,94,113,142,172,280,E09000021
Kingston upon Thames,2021-01-03,NA,forecast,122,148,176,56,88,108,139,172,290,E09000021
Kingston upon Thames,2021-01-04,NA,forecast,177,230,464,73,123,153,202,258,484,E09000021
Kingston upon Thames,2021-01-05,NA,forecast,173,246,806,68,116,150,199,260,507,E09000021
Kingston upon Thames,2021-01-06,NA,forecast,176,279,1393,63,116,150,208,270,584,E09000021
Kingston upon Thames,2021-01-07,NA,forecast,162,301,2297,55,103,136,193,259,577,E09000021
Kingston upon Thames,2021-01-08,NA,forecast,118,267,2990,38,73,98,143,197,490,E09000021
Kingston upon Thames,2021-01-09,NA,forecast,117,322,4730,34,71,98,142,199,517,E09000021
Kingston upon Thames,2021-01-10,NA,forecast,112,441,8950,30,65,90,141,201,553,E09000021
Kirklees,2020-12-28,NA,forecast,122,123,24,87,107,116,128,138,166,E08000034
Kirklees,2020-12-29,NA,forecast,116,118,25,80,100,109,122,132,163,E08000034
Kirklees,2020-12-30,NA,forecast,114,117,27,78,99,108,121,133,164,E08000034
Kirklees,2020-12-31,NA,forecast,103,106,29,66,87,97,110,122,158,E08000034
Kirklees,2021-01-01,NA,forecast,94,98,29,58,78,87,100,112,150,E08000034
Kirklees,2021-01-02,NA,forecast,83,87,30,49,67,77,89,102,139,E08000034
Kirklees,2021-01-03,NA,forecast,82,87,35,45,65,75,89,102,147,E08000034
Kirklees,2021-01-04,NA,forecast,117,128,59,63,90,106,129,150,230,E08000034
Kirklees,2021-01-05,NA,forecast,110,123,67,56,84,100,123,145,232,E08000034
Kirklees,2021-01-06,NA,forecast,108,124,75,53,80,97,121,147,242,E08000034
Kirklees,2021-01-07,NA,forecast,98,114,78,44,71,86,110,136,237,E08000034
Kirklees,2021-01-08,NA,forecast,88,106,91,38,62,78,101,126,227,E08000034
Kirklees,2021-01-09,NA,forecast,79,98,103,31,54,68,91,116,218,E08000034
Kirklees,2021-01-10,NA,forecast,78,100,142,30,52,67,91,117,234,E08000034
Knowsley,2020-12-28,NA,forecast,94,98,30,56,77,87,102,114,151,E08000011
Knowsley,2020-12-29,NA,forecast,97,101,34,55,77,89,104,119,163,E08000011
Knowsley,2020-12-30,NA,forecast,101,107,40,57,80,92,110,128,177,E08000011
Knowsley,2020-12-31,NA,forecast,108,118,53,58,84,99,119,141,204,E08000011
Knowsley,2021-01-01,NA,forecast,100,110,62,51,77,91,110,130,200,E08000011
Knowsley,2021-01-02,NA,forecast,91,103,65,44,68,82,101,122,197,E08000011
Knowsley,2021-01-03,NA,forecast,111,130,119,53,83,99,125,151,259,E08000011
Knowsley,2021-01-04,NA,forecast,194,242,424,85,138,169,221,277,507,E08000011
Knowsley,2021-01-05,NA,forecast,202,265,757,84,143,175,232,297,551,E08000011
Knowsley,2021-01-06,NA,forecast,209,288,997,83,145,183,242,315,615,E08000011
Knowsley,2021-01-07,NA,forecast,232,358,2731,85,154,199,269,351,755,E08000011
Knowsley,2021-01-08,NA,forecast,208,350,3192,72,134,177,248,332,764,E08000011
Knowsley,2021-01-09,NA,forecast,189,390,6266,63,123,159,226,308,767,E08000011
Knowsley,2021-01-10,NA,forecast,238,628,14820,71,148,196,286,395,983,E08000011
Lambeth,2020-12-28,NA,forecast,397,411,115,251,328,369,426,477,618,E09000022
Lambeth,2020-12-29,NA,forecast,335,349,108,202,274,311,360,409,547,E09000022
Lambeth,2020-12-30,NA,forecast,308,325,111,180,249,284,334,382,532,E09000022
Lambeth,2020-12-31,NA,forecast,295,320,135,164,230,268,322,378,558,E09000022
Lambeth,2021-01-01,NA,forecast,272,304,154,145,212,247,299,356,549,E09000022
Lambeth,2021-01-02,NA,forecast,180,208,128,94,138,162,201,245,403,E09000022
Lambeth,2021-01-03,NA,forecast,156,185,156,75,114,139,174,218,378,E09000022
Lambeth,2021-01-04,NA,forecast,271,341,480,123,193,239,309,389,719,E09000022
Lambeth,2021-01-05,NA,forecast,225,302,505,97,159,197,259,334,677,E09000022
Lambeth,2021-01-06,NA,forecast,205,292,729,82,137,175,237,307,681,E09000022
Lambeth,2021-01-07,NA,forecast,196,309,1309,72,127,167,230,312,714,E09000022
Lambeth,2021-01-08,NA,forecast,177,320,1738,65,113,149,210,290,740,E09000022
Lambeth,2021-01-09,NA,forecast,116,240,1804,40,73,98,142,199,534,E09000022
Lambeth,2021-01-10,NA,forecast,98,251,2801,32,61,82,121,178,515,E09000022
Lancashire,2020-12-28,NA,forecast,657,666,119,490,583,628,685,741,874,E10000017
Lancashire,2020-12-29,NA,forecast,624,632,120,454,547,595,652,702,839,E10000017
Lancashire,2020-12-30,NA,forecast,623,635,133,442,542,591,653,713,872,E10000017
Lancashire,2020-12-31,NA,forecast,584,599,137,405,503,551,618,675,845,E10000017
Lancashire,2021-01-01,NA,forecast,544,564,148,361,464,512,578,639,836,E10000017
Lancashire,2021-01-02,NA,forecast,479,500,144,311,403,449,511,572,761,E10000017
Lancashire,2021-01-03,NA,forecast,501,529,171,320,417,467,534,605,834,E10000017
Lancashire,2021-01-04,NA,forecast,803,859,318,490,656,741,873,988,1400,E10000017
Lancashire,2021-01-05,NA,forecast,755,821,348,440,607,695,818,946,1414,E10000017
Lancashire,2021-01-06,NA,forecast,758,839,400,425,603,695,828,957,1518,E10000017
Lancashire,2021-01-07,NA,forecast,707,796,432,381,556,641,779,911,1485,E10000017
Lancashire,2021-01-08,NA,forecast,657,759,459,333,505,597,730,871,1478,E10000017
Lancashire,2021-01-09,NA,forecast,578,684,467,292,438,519,647,774,1361,E10000017
Lancashire,2021-01-10,NA,forecast,613,737,568,291,459,549,683,831,1523,E10000017
Leeds,2020-12-28,NA,forecast,335,340,67,239,293,319,351,379,458,E08000035
Leeds,2020-12-29,NA,forecast,323,330,74,228,279,305,340,371,462,E08000035
Leeds,2020-12-30,NA,forecast,328,339,86,223,281,309,348,385,490,E08000035
Leeds,2020-12-31,NA,forecast,309,325,102,202,261,290,333,372,496,E08000035
Leeds,2021-01-01,NA,forecast,297,318,120,187,244,276,322,366,505,E08000035
Leeds,2021-01-02,NA,forecast,260,282,140,150,207,238,282,328,478,E08000035
Leeds,2021-01-03,NA,forecast,276,308,219,154,216,250,305,357,551,E08000035
Leeds,2021-01-04,NA,forecast,459,535,601,244,350,413,510,619,1007,E08000035
Leeds,2021-01-05,NA,forecast,448,540,852,221,329,398,504,615,1057,E08000035
Leeds,2021-01-06,NA,forecast,456,582,1337,210,330,400,520,655,1218,E08000035
Leeds,2021-01-07,NA,forecast,436,586,2060,184,301,381,498,634,1271,E08000035
Leeds,2021-01-08,NA,forecast,416,607,3001,172,283,359,482,634,1321,E08000035
Leeds,2021-01-09,NA,forecast,358,568,3692,135,238,307,424,567,1234,E08000035
Leeds,2021-01-10,NA,forecast,384,666,5537,137,244,323,458,620,1459,E08000035
Leicester,2020-12-28,NA,forecast,225,230,52,154,193,212,239,262,323,E06000016
Leicester,2020-12-29,NA,forecast,201,206,51,133,170,189,213,235,298,E06000016
Leicester,2020-12-30,NA,forecast,222,231,64,142,187,209,238,265,345,E06000016
Leicester,2020-12-31,NA,forecast,208,218,71,128,171,192,223,251,346,E06000016
Leicester,2021-01-01,NA,forecast,183,196,75,110,148,167,199,227,326,E06000016
Leicester,2021-01-02,NA,forecast,167,182,83,94,133,152,180,209,314,E06000016
Leicester,2021-01-03,NA,forecast,174,196,104,93,136,158,193,228,352,E06000016
Leicester,2021-01-04,NA,forecast,272,316,206,141,208,247,302,365,597,E06000016
Leicester,2021-01-05,NA,forecast,242,289,225,118,179,216,270,330,577,E06000016
Leicester,2021-01-06,NA,forecast,266,334,309,125,193,235,300,382,705,E06000016
Leicester,2021-01-07,NA,forecast,249,329,414,109,175,217,287,369,711,E06000016
Leicester,2021-01-08,NA,forecast,222,307,435,92,153,193,256,326,707,E06000016
Leicester,2021-01-09,NA,forecast,200,297,559,78,136,173,235,312,683,E06000016
Leicester,2021-01-10,NA,forecast,211,339,806,79,139,180,249,335,797,E06000016
Leicestershire,2020-12-28,NA,forecast,359,369,95,235,301,336,382,424,545,E10000018
Leicestershire,2020-12-29,NA,forecast,300,315,93,189,249,279,323,367,490,E10000018
Leicestershire,2020-12-30,NA,forecast,313,335,124,186,253,287,340,390,545,E10000018
Leicestershire,2020-12-31,NA,forecast,305,335,167,172,239,277,335,390,584,E10000018
Leicestershire,2021-01-01,NA,forecast,284,329,243,150,215,255,317,380,618,E10000018
Leicestershire,2021-01-02,NA,forecast,270,329,371,132,199,241,302,369,659,E10000018
Leicestershire,2021-01-03,NA,forecast,269,356,659,123,194,238,304,387,743,E10000018
Leicestershire,2021-01-04,NA,forecast,450,673,2453,185,308,386,521,676,1517,E10000018
Leicestershire,2021-01-05,NA,forecast,376,652,3610,148,249,321,443,586,1413,E10000018
Leicestershire,2021-01-06,NA,forecast,392,808,6040,140,251,333,468,643,1775,E10000018
Leicestershire,2021-01-07,NA,forecast,381,1053,15867,123,231,316,462,666,1994,E10000018
Leicestershire,2021-01-08,NA,forecast,357,1314,23754,104,210,289,439,642,2094,E10000018
Leicestershire,2021-01-09,NA,forecast,335,1880,44834,88,194,273,418,629,2397,E10000018
Leicestershire,2021-01-10,NA,forecast,337,3329,111740,82,184,268,429,667,2718,E10000018
Lewisham,2020-12-28,NA,forecast,549,570,166,339,454,512,590,660,868,E09000023
Lewisham,2020-12-29,NA,forecast,468,489,158,279,375,430,506,576,780,E09000023
Lewisham,2020-12-30,NA,forecast,500,530,194,283,396,456,542,627,885,E09000023
Lewisham,2020-12-31,NA,forecast,448,483,198,237,346,407,490,579,846,E09000023
Lewisham,2021-01-01,NA,forecast,454,510,257,231,346,410,506,604,963,E09000023
Lewisham,2021-01-02,NA,forecast,348,401,240,169,258,310,389,470,818,E09000023
Lewisham,2021-01-03,NA,forecast,316,382,286,145,230,280,358,441,805,E09000023
Lewisham,2021-01-04,NA,forecast,626,798,776,252,433,546,719,912,1783,E09000023
Lewisham,2021-01-05,NA,forecast,521,713,857,197,351,446,606,799,1703,E09000023
Lewisham,2021-01-06,NA,forecast,565,818,1195,203,362,474,665,888,2027,E09000023
Lewisham,2021-01-07,NA,forecast,504,794,1434,165,318,417,602,830,2064,E09000023
Lewisham,2021-01-08,NA,forecast,502,898,2371,157,308,420,613,870,2322,E09000023
Lewisham,2021-01-09,NA,forecast,384,770,2591,112,228,314,473,667,1987,E09000023
Lewisham,2021-01-10,NA,forecast,352,783,2895,94,199,286,438,637,1989,E09000023
Lincolnshire,2020-12-28,NA,forecast,406,417,105,266,342,382,432,479,603,E10000019
Lincolnshire,2020-12-29,NA,forecast,346,358,94,224,291,325,372,413,531,E10000019
Lincolnshire,2020-12-30,NA,forecast,337,348,96,215,281,315,359,401,527,E10000019
Lincolnshire,2020-12-31,NA,forecast,309,322,96,190,254,287,334,374,497,E10000019
Lincolnshire,2021-01-01,NA,forecast,302,316,102,180,247,278,325,371,504,E10000019
Lincolnshire,2021-01-02,NA,forecast,228,242,83,132,184,210,248,284,393,E10000019
Lincolnshire,2021-01-03,NA,forecast,232,247,92,132,185,214,252,294,414,E10000019
